"","bx1....rep.0..times...100.","bx2....rep.0..times...100.","bx3....rep.0..times...100.","bz1....rep.0..times...100.","mod1_est.bx1....rep.0..times...100.","mod1_est.bx2....rep.0..times...100.","mod1_est.bx3....rep.0..times...100.","mod1_est.bz1....rep.0..times...100.","mod2_est.bx1....rep.0..times...100.","mod2_est.bx2....rep.0..times...100.","mod2_est.bx3....rep.0..times...100.","mod2_est.bz1....rep.0..times...100.","mod3_est.bx1....rep.0..times...100.","mod3_est.bx3....rep.0..times...100.","mod3_est.bx3....rep.0..times...100..1","mod3_est.bz1....rep.0..times...100.","mod4_est.bx1....rep.0..times...100.","mod4_est.bx2....rep.0..times...100.","mod4_est.bx3....rep.0..times...100.","mod4_est.bz1....rep.0..times...100.","mod5_est.bx1....rep.0..times...100.","mod5_est.bx2....rep.0..times...100.","mod5_est.bx3....rep.0..times...100.","mod5_est.bz1....rep.0..times...100.","bx1","bx2","bx3","bz1","mod1_est.bx1","mod1_est.bx2","mod1_est.bx3","mod1_est.bz1","mod2_est.bx1","mod2_est.bx2","mod2_est.bx3","mod2_est.bz1","mod3_est.bx1","mod3_est.bx2","mod3_est.bx3","mod3_est.bz1","mod4_est.bx1","mod4_est.bx2","mod4_est.bx3","mod4_est.bz1","mod5_est.bx1","mod5_est.bx2","mod5_est.bx3","mod5_est.bz1"
"45",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187186716208847,0.0577571881033185,0.0750626870035107,0.723320503848845,0.710059872582548,0.14271970278669,0.04624679822809,0.0541674090558774,0.231387779909993,0.046787844489185,0.109491034203893,0.414603389858873,0.23785112087919,0.0465815905443233,0.109429538582305,0.412877543834219,0.199987611787981,0.047451501432427,0.0871323309695835,0.897626141638597,0.185842814269091,0.0531740962570057,0.081982144917543,0.75445733244107
"46",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149662495807285,0.0681023382290528,0.0624540318198971,0.774868731950643,0.762063066225816,0.112150401775758,0.0357620216519177,0.0477988571784542,0.182440531338731,0.0913966764176946,0.0885007613039484,0.872696831124403,0.184845776236343,0.0908238668702436,0.0887071775664097,0.87724106883309,0.233740288363862,0.0511597462150196,0.0814258797159082,0.694079419662058,0.238634289703898,0.0585441544427395,0.0719121091054456,0.763115108557335
"47",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0468910225593965,0.0417513426384758,0.125309819158226,0.735466742896068,0.761005629594294,0.0300431585434937,0.0235577669851254,0.102147321170083,0.0273075227583854,0.0367932308836801,0.0911279204304146,0.629124780330761,0.0278575537768084,0.0363831032755793,0.091581765249519,0.623737233781352,0.0231827172806083,0.0245502825583182,0.138277308929192,0.803095049544462,0.0307721008652898,0.0334695322001806,0.100124616878506,0.747705586821496
"48",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375594165400232,0.0500160795691084,0.0625505420764591,0.769360513245033,0.738374022215146,0.0306764521897559,0.0356270401050964,0.0367686802567566,0.0356978282275693,0.0791659633470341,0.0756099367609176,0.730694739690589,0.0361648121372168,0.0797983096215879,0.0765050838746354,0.720464627962975,0.044100556933977,0.0756206048735447,0.0741963175241649,0.78058003846021,0.0381627692473813,0.0764219214223724,0.0739717103937202,0.74710324827156
"49",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053554267445275,0.0535633702916971,0.374472959209826,0.734003607809847,0.757757464094142,0.0195348828992888,0.0363477970497326,0.282956087084286,0.125728150320462,0.0450546252399676,0.214860717007902,0.867056870862502,0.127312086760797,0.0438884171686889,0.214172549101724,0.894201712319887,0.114095059986837,0.0336630296630273,0.435520237121693,0.890722753690006,0.113318211757484,0.0565861098437941,0.420267076276161,0.81568626433606
"50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0681879137404413,0.041693643321166,0.0577173388741042,0.725834403080873,0.697520150959564,0.0447354673662149,0.0186531612024265,0.0256801880735679,0.0261186947621095,0.0331754539979687,0.10311228989041,0.411728804227963,0.0266823937760687,0.0326010617523898,0.10307014827657,0.40099002036794,0.0513999571646414,0.0397401148535543,0.155614177631027,0.67756249802156,0.0541078347214589,0.0372594819642533,0.153959478284421,0.735000001464124
"51",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062475435243774,0.150029050303229,0.0500985213939224,0.736488689193786,0.726528072338212,0.0453307476629718,0.0906527058558298,0.0392933849155111,0.00303575398618223,0.0823323578524633,0.0644603437824123,0.841033456914741,0.00222629943172408,0.0844489834583863,0.0645418881061872,0.859204773008207,0.0650968438423733,0.135567270058518,0.0576531588016765,0.710213357226464,0.0560055702313446,0.142192427463856,0.0519196393034531,0.778993925325871
"52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.749914464640913,0.149836673035427,0.0576712344548662,0.724954333787852,0.763327725101586,0.599668553020606,0.0948081871234176,0.0278135309734774,0.894890479480508,0.259785566613865,0.0548016593102432,1.17477571672951,0.889903442484543,0.254402178754729,0.0547766059879853,1.17052635509295,0.90804241510116,0.188869408585232,0.0672437767826131,0.706695613930695,0.901733765423455,0.131280635974922,0.0620137371880589,0.82789742729341
"53",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375051560213311,0.375253135150387,0.057584207968479,0.744858879081373,0.754224702255399,0.220074333890224,0.235119037062184,0.042788677622739,0.486597083827642,0.265850216123916,0.059319429300231,0.728572491127649,0.49713195621271,0.25707304932067,0.0587222063608664,0.733481768792626,0.590805475576484,0.487808821332117,0.0638904661889475,1.03643321141249,0.331644661225432,0.501358251020465,0.0562223946459803,0.788458013772336
"54",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0575994400175643,0.187703561949426,0.125071041365783,0.745296892341842,0.744291636600612,0.0407063164251355,0.106880241468951,0.100918549128881,0.0560077356251648,0.172820935380309,0.199855503174738,0.928827520406168,0.0556533885839049,0.170441041991169,0.197818156964863,0.927188955768469,0.0572532429767874,0.194539351730394,0.181539036682877,0.861433321858724,0.0574563560855324,0.159480789913683,0.149551346073383,0.72712920499899
"55",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0394709370666592,0.0499164246370273,0.187553198783903,0.770303569949474,0.805259252654164,0.0311071376938449,0.0359610289580731,0.106151863056967,0.0334716810826545,0.0603377039546766,0.334402013925399,1.09784734294125,0.0322228931521236,0.0605001215345523,0.337720531982922,1.11983432019269,0.0451410255316408,0.0602195770826732,0.194629531628615,1.00242468528387,0.0455475087201445,0.0508889983711946,0.272641756917731,0.842861277078787
"56",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0624859605128344,0.0375819615592762,0.0440822164008331,0.730601863201765,0.690544996981912,0.0250470306487584,0.0225707842061593,0.0248059535261876,0.0359003141293851,0.0460756684305562,0.0228802895997007,0.643120878231769,0.0366246347747784,0.0453389918573709,0.0218702575599309,0.627229469037093,0.0154292640778928,0.0374038255541533,0.0373366425733115,0.864536843921827,-0.0245195087790073,0.0342461936134886,0.0387268445463017,0.753126830102109
"57",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0396254085274023,0.039471298950403,0.750074420207126,0.758210585195642,0.722112151321416,0.0314473335876783,0.0192376498708557,0.54424974122567,0.0533442058220589,0.064820118077816,0.979084475625579,0.824924951430239,0.0529653630653098,0.0648830423697928,0.982380632834993,0.827221792579981,0.0413184556709126,0.0614223412435847,0.620407776371641,0.685528526899211,0.0306409987081958,0.0634318489984625,0.795330394209605,0.75531912165639
"58",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125039170583012,0.750246457117909,0.187502657851399,0.725490972442192,0.690489315856696,0.0400988020035855,0.381653314946465,0.136686658565656,0.0497177115081945,0.749757490378835,0.194043222414293,0.908612474802186,0.0440213353551968,0.75281065910342,0.194630032903223,0.912617734768296,0.192198558317916,0.961410942539557,0.222336786638613,0.620555840667951,0.212631959793956,1.21837020849329,0.188233523181501,0.715489655988128
"59",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125179795532609,0.0441292959054605,0.149995792171565,0.726807192136272,0.752102349073898,0.0492721015543807,0.0352304456013003,0.108432220836781,0.0906621046622163,0.0198516161059011,0.227027921247833,0.815946509155764,0.0883124296914706,0.0202370006726928,0.227601543312738,0.822712884963058,0.121607254470744,0.0306215095208365,0.208939398777695,0.581504545618983,0.116010403404582,0.0220264677776237,0.210364125623788,0.764066938888007
"60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250166791693541,0.0375786573882823,0.0937632313671593,0.778230360290877,0.800571150320362,0.125949010957308,0.0303646334390144,0.0417034223150783,0.116421267290159,0.0445085722119318,0.142728594300069,0.771575637900348,0.113522138786232,0.044883666602131,0.144025519459424,0.783344606257961,0.153770033012843,0.0317180662613317,0.15799929480975,0.836767838379358,0.240216864777059,0.0336107329269459,0.141497623965769,0.822052205411851
"61",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107116038678802,0.0577216246562655,0.149727802267733,0.748696911196911,0.796827298079704,0.0499060676071825,0.0408054570222776,0.107430356991317,0.0178408168468443,0.0403975284803634,0.132180589473214,0.915315206279748,0.0153690521559724,0.0398024282646007,0.135024301095524,0.915632275467953,0.0831592153407934,0.0779408825266137,0.127827209374032,0.826499891929428,0.0729279325864296,0.0707515132709482,0.121842845860832,0.85772706175996
"62",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150027156512741,0.0468335201418698,0.0576211143107963,0.749009179559817,0.804701471166395,0.121918701924901,0.0328115226828185,0.034429358171103,0.140649212784926,0.0150653455343617,0.0396619832067662,1.21038142473119,0.140280456498139,0.0156382872970195,0.0402541551225427,1.22247830475744,0.111601662988733,0.0295252030282844,0.0423245472439567,0.883191434832846,0.148136392245453,0.0261714970654534,0.0474863589791949,0.811157670529108
"63",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441566890290314,0.0393851577392519,0.0499756780179163,0.745512651555087,0.716819210423082,0.018262988986098,0.0340602046977188,0.033108506835205,0.0119418947325474,0.0336148401084918,0.0548272518959615,0.804372952801595,0.0122560907589498,0.0341982407472188,0.0556386792454452,0.806493897193844,-0.000854111155103964,0.0355372908671793,0.0334912095629667,0.604772079054957,0.00144105908689706,0.0366098283092193,0.0400728603553394,0.690181752573924
"64",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250351016301381,0.0417101231046833,0.0375648934436968,0.767619521912351,0.740359445510995,0.182995810751827,0.0226447960889072,0.0290360052631157,0.15373672014512,0.0382718672644402,0.0368359670902579,0.75188073151971,0.156972271740827,0.0379582825521085,0.0361384689735393,0.755087346505464,0.199291608033684,0.0569997757063216,0.0249894442016152,0.78140218149228,0.216045021592766,0.0430692052564704,0.0347800631676178,0.734152534493763
"65",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416048038528608,0.750425654075294,0.187596647856873,0.729082418012471,0.79124943400553,0.025450275592645,0.44872414751925,0.111004804086241,0.0582245266516141,0.350875238844757,0.117283531471887,0.99470840261422,0.0577433604022679,0.347622260150478,0.119923824367934,0.989537467726729,0.0617696008933485,0.290651037475382,0.25355336599113,0.707444731630054,0.0597948791605083,0.351542954072075,0.255878886148796,0.784016479337722
"66",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0498811295727756,0.0681609330498521,0.0834195998398958,0.751463493956312,0.733915735943977,0.0336060858796224,0.0373022625674948,0.0663840376357967,0.0589336281936323,0.117554549817501,0.0492430516508386,0.362727440828956,0.0582947222811391,0.119121409228685,0.0487347822468223,0.362564038739864,0.0330821720388343,0.104631987609999,0.0635165606009294,0.693939483472041,0.0524663891703135,0.0684110323648745,0.0719112883193524,0.734633015426898
"67",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416537514523557,0.375522096204682,0.249722994991132,0.742561371063765,0.704638992739902,0.0236279251170081,0.287177850760749,0.172264602244991,0.0634866042951918,0.41541195288538,0.227385522939054,0.776925045210215,0.0648163735579288,0.413446871675277,0.224656970501783,0.781055332535712,0.0709706310709528,0.537313259165759,0.325217807237413,0.93315143568162,0.0775632860686398,0.462292831960735,0.261925541986588,0.741448785582982
"68",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0751191046816138,0.0468895167840443,0.0625586621818589,0.743887468678023,0.690750190344321,0.0594335109121541,0.0363079940905765,0.0498287998798389,0.0523343324835531,0.0601215345716702,0.0783154974230359,0.52300246868134,0.0517297935521288,0.0599245648380084,0.0784497661355083,0.52110036935499,0.076573197281806,0.0627660942197006,0.0711510042958254,0.731653108916534,0.0642566948641582,0.054302456336317,0.0627742745078104,0.704716114076419
"69",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375558140473126,0.0499456004596555,0.107169209723708,0.790757202952615,0.763037906935089,0.0259769010294494,0.0313956702440513,0.0635201513173573,0.0305557345909861,0.0332731792976665,0.0726712646319221,0.840947188159328,0.0309302960295096,0.0342876569487576,0.0708797920018631,0.843109317785137,0.0331148195966473,0.0229357792181438,0.125931168007196,0.763369742605719,0.0401260937867047,0.0354802769192944,0.0899380291507483,0.784266213947508
"70",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416409956772958,0.0500008869077633,0.250177264439637,0.751615757482496,0.774633928006894,0.0169809471331292,0.0176479082891855,0.151204091129098,0.103060616470375,0.00732291236109443,0.18152405167499,0.687412565380939,0.103138705001889,0.00722316952601477,0.183630589268238,0.681865334155369,0.0752313055348981,0.0112745138802673,0.353336995108266,0.775203195915879,0.0869724345839392,0.016478439125707,0.318624574931167,0.752173919373041
"71",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0937349062403257,0.124997471681135,0.374606716039516,0.75126343194058,0.771913275449335,0.0721307746087301,0.1040165716846,0.277217959613761,0.123796587641597,0.181575490098755,0.254661639715799,0.901619447105226,0.12525460281743,0.180278402222344,0.255462298737981,0.904851424770541,0.0911371114308153,0.135207320513781,0.288464430421515,0.842565749453116,0.093297275579335,0.129574379457064,0.252186592159858,0.746127198197186
"72",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149983932626507,0.0682310374276043,0.0937525112075996,0.70846460280678,0.673966995499669,0.0643805418650301,0.0433813892494992,0.0730333091291993,0.124401946987538,0.0618731620328266,0.0907269112895254,0.328928754063147,0.128639036348632,0.0617265656862388,0.0917417411043335,0.334475455883274,0.123708157012741,0.0549337545181575,0.0922130654908549,0.570169212591694,0.107698311405487,0.0673183001602482,0.104139242164301,0.65995192142127
"73",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149536576429958,0.37582182554626,0.0832692724639084,0.791860222531294,0.763319158436839,0.107119115985695,0.249639407844528,0.05309138341186,0.184680816348779,0.636079838078337,0.0815043577430326,1.00312181534158,0.184635167960176,0.650103429156229,0.0813685965216635,1.00071642000721,0.200282805378653,0.384933412702008,0.141653572575801,0.871058124401483,0.166380665294007,0.45989722037454,0.123149400715715,0.759143298387695
"74",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0394812818172143,0.0500528441398132,0.0940400284710055,0.758691468446266,0.754892259201095,0.0186004398766368,0.0212321488494138,0.0731402113506581,0.100236655493113,0.0435058920747543,0.0788223523248773,0.84103955753713,0.10061589130074,0.041084120659823,0.0785228167738395,0.837180998303332,0.077812088849049,0.0368796053868345,0.100352200654798,0.841519633358583,0.061528937714809,0.022648099025647,0.110635598830884,0.783828945513518
"75",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0469085560759506,0.0832510659651061,0.749441615160182,0.733469948985014,0.681270045097056,0.0229387107185465,0.033846309431917,0.269212073014737,0.0548177638663237,0.0440645639279694,0.494088973152257,0.878628914808329,0.054004582085493,0.0449185487758689,0.503553315154691,0.878342670372977,0.0292487827746776,0.057272463424641,0.47510864275075,0.768316045654628,0.0232892555906867,0.0603412482651572,0.775593496426675,0.645767507590432
"76",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374766372443599,0.0440428123249498,0.149942047960038,0.744001384295932,0.711104636695148,0.0207198977127841,0.031795852293601,0.0889985226007881,0.0455455302512294,0.0246709820583296,0.141977049743846,0.963540470180123,0.0442263663927414,0.025417717482942,0.143846464277303,0.948612054519253,0.0621926211965154,0.04864378189674,0.237258786303597,0.812617105996004,0.0350603294480463,0.0420373437373427,0.190645369103946,0.799694815217036
"77",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106836731378974,0.0682284315284949,0.0623696673607085,0.723668303274037,0.740433849782865,0.083617475578751,0.0419668191753258,0.0419410054011959,0.131707034736412,0.0514473968662218,0.0862929337719155,1.08622540207049,0.13002918467312,0.0516495177745525,0.0848004555174519,1.09480914717414,0.149161319986005,0.0610455291581141,0.0704594399001042,0.722840635457447,0.12613929412995,0.0602542965518522,0.0562692955857073,0.742028114454099
"78",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.750516162096831,0.0750246204409623,0.0624705868019594,0.753397062135582,0.739297364372096,0.459698857791734,0.0338853059219867,0.0340385895099238,0.82423246333197,0.08193775347347,0.0985987874349502,0.508921053051332,0.815974238135741,0.0813370720476238,0.0956222172524643,0.511989364060803,0.706920725756482,0.0703927476507711,0.13254071697195,0.696904156988415,0.611908499575241,0.0767144359716082,0.106746772116482,0.733578706992515
"79",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.750202239706645,0.374935987907812,0.0500282373158213,0.778967988115697,0.814413845811682,0.428572471935971,0.28851554467842,0.0247757742847187,0.4333616334129,0.379749910471279,0.125009052343001,1.04265125453663,0.42966243606579,0.381456726699216,0.125043740310412,1.02891652017345,0.592700443204073,0.437242674309645,0.0910265549991716,1.08236927432565,1.0242075354099,0.455452695836347,0.0800541357030221,0.832813965331298
"80",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441675905461693,0.187639821099766,0.068243932981113,0.732088423781293,0.693160918078479,0.0295275264169046,0.0736518949622259,0.0468547172734921,0.0258671251996035,0.184830380407975,0.0738391442294166,0.70647915746708,0.025236233575443,0.186973256933536,0.073382884727568,0.697719051702538,0.0403442721300202,0.30821574472172,0.0709717889006496,0.839660869397938,0.0477640296510703,0.337438653209539,0.0747021448750201,0.751614172411105
"81",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0469361458416917,0.150102967410771,0.0416857761800213,0.739657980456026,0.752456788799751,0.0292077784052398,0.100597867008114,0.0316630981950961,0.0618279798819529,0.191747604423536,0.0375578332356548,0.733258744973712,0.0632944259131891,0.193169047157171,0.0369185549795725,0.725213823018483,0.0086184046263527,0.163690742255089,0.0238752948951074,0.81673042972042,0.0308695285419737,0.1128141952107,0.0311679428661479,0.738107034475772
"82",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125042605473584,0.0499937018331796,0.249983491604047,0.756178627990331,0.73405786673986,0.0523891145602317,0.0266249694499932,0.128480903710122,0.114263404136067,0.0433508236793387,0.671994313866286,0.616980597554118,0.117240595758616,0.0420350760997582,0.671672576219429,0.630780171560596,0.0542415284995863,0.03564769874117,0.425042461084722,0.816856875785995,0.0751143335241799,0.0483986065446657,0.389035034036408,0.744967876580421
"83",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15036074882919,0.10720206425074,0.12500198211323,0.768040988131383,0.788317720179329,0.118638457946592,0.0401857733061141,0.0892176868697864,0.152876719280813,0.210683745865038,0.112851309973163,0.903520153960181,0.157479348928002,0.209809651447531,0.113386010435557,0.899225098837552,0.188854420761932,0.194802378954578,0.108340467305094,0.897595897999564,0.158107346925927,0.202613653252801,0.118203501035587,0.800939437327715
"84",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046868001281694,0.0418330884048774,0.0624933042466014,0.761007957559682,0.775773053477743,0.0313471017825509,0.0301269491782212,0.0503123859651509,0.0491569938076485,0.0682969318421709,0.0548726401699674,1.0141402089671,0.049323269978869,0.0670323139109828,0.0560741345754832,1.02887061761169,0.0979850738632116,0.0446225477582818,0.05578206656117,1.04921385026839,0.0703583828958278,0.048048022944338,0.0449274482354239,0.811434316326458
"85",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0394951735130355,0.0625723555627988,0.0468405492720074,0.746941821800442,0.772292918547323,0.0245166423910182,0.0464450561860043,0.0252840027371604,0.0455398847184047,0.0393227305858793,0.0599619625999891,0.776391102867345,0.0442942761599332,0.0370113505355549,0.059049152498299,0.770139487934614,0.066445170249888,0.0642687042035426,0.0450469687165211,0.92986536687515,0.0839526215361129,0.0854154485440056,0.0328729348052796,0.812925175972341
"86",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625653927951677,0.749615375968326,0.0499572202703319,0.748586953553778,0.743877579322434,0.0323657109416871,0.49131317143862,0.0323249995919359,0.113484475935415,0.344488361277957,0.0155130150604112,0.604797455804483,0.114352166175223,0.349602062817977,0.0154816126482586,0.596033472433964,0.0758006757840888,0.442297499154731,0.0304966761615183,0.837183864940511,0.0982704681045744,0.395657628171666,0.0306097258334552,0.819585162566322
"87",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150060808345311,0.250124408137519,0.124706781689018,0.758765254260321,0.844123483310827,0.0711101037114722,0.0818436939384306,0.0914009076558843,0.131866660425316,0.251755660083296,0.12094811494724,0.759115899745709,0.134777056605637,0.261623083710604,0.118082351010881,0.763749501679622,0.115585740546251,0.34125405360912,0.118698698827061,0.792012482387358,0.139828076632711,0.333430736261446,0.129765191192528,0.857951329602078
"88",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416512184608406,0.083293672846528,0.107166273218693,0.76448843310279,0.782794458440408,0.0319399675527473,0.0579384114964809,0.0816612977482777,0.0750602335758893,0.0959906306837765,0.107212022004979,0.921787792115931,0.0749635187652945,0.0946470692862868,0.105034809026104,0.916514859490334,0.0497016656806186,0.0982928622108377,0.144624924444627,0.900775688630973,0.0618684771781096,0.0904279708411551,0.177180940865909,0.811908049963117
"89",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0624389842281431,0.749289925637477,0.375299902333274,0.748156836461126,0.727411867439189,0.0420454727128244,0.603170410458277,0.253325684356228,0.0649880467794488,0.748223129838218,0.335058008674218,0.737311003041278,0.06658046869837,0.751702448266478,0.327239264043937,0.7348373600302,0.0626065507836861,0.647496083811169,0.208741694277334,0.808193690298644,0.0520125497585261,0.569808227606259,0.259117035443301,0.699619812212058
"90",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0680102459164746,0.0536958585162659,0.0499484110233599,0.759079131364646,0.790356077410328,0.0394857082686853,0.0365498808190122,0.03287358365428,0.0645714038543661,0.0714727259957781,0.0462517246808349,1.08497135268223,0.0638685511895118,0.072071990218595,0.0470468669611921,1.09278093020289,0.075209406839078,0.0675461769930933,0.0598860123221777,0.825442457070208,0.0835412416773675,0.0543864148027717,0.0568722376433366,0.828076577055325
"91",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0578093350709584,0.107120817830067,0.124850799993573,0.748242862629625,0.73631646321208,0.0448141833968646,0.0768098225004789,0.100546493262905,0.0357962523705796,0.123504103251976,0.115156098768491,0.235035865980818,0.0354794199709805,0.12414548359016,0.114604284704838,0.234622428245819,0.0537775909409271,0.0978653663842574,0.136363295778218,0.622874176443487,0.0496881042990706,0.0906489199072698,0.116640077170811,0.710016094490219
"92",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125087316699418,0.0536409594811493,0.0624765348164836,0.721394575563959,0.664945765918754,0.0800070819870598,0.0408150498328152,0.0374743284934414,0.221223356065023,0.0500653744085339,0.0666161156419584,0.708648099461413,0.221293066825821,0.0497700217811561,0.0654205171010346,0.688735228455199,0.119551752894969,0.0579290831771705,0.0824301691374164,0.687243094055965,0.186866033188813,0.0618712334775742,0.0690103665128242,0.660048790264962
"93",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125191963837296,0.748341402066086,0.0935344903798407,0.721945481794506,0.730762528791453,0.0956952891264822,0.573880021833956,0.077478830706491,0.060286629713331,0.542311977687773,0.0771890961457401,0.564235252987663,0.057829691507944,0.548236639645168,0.0762247822712138,0.562175741244157,0.0595407626443725,0.68710584425513,0.107000212464549,0.835392383135497,0.0630190143588219,0.74571309986123,0.113861373925517,0.68009825021531
"94",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124820935389367,0.0625737238947297,0.0937316370685359,0.763319903607199,0.791989073485639,0.0917440609896521,0.0284067346732528,0.0683570737321105,0.0717608301083488,0.0163875375242471,0.124404543150758,0.889744424456096,0.0726903518747767,0.0173105502982216,0.126899552329373,0.88469709128694,0.0912896256971153,0.0124735900047223,0.110800438917713,0.890285046294352,0.0745842419521885,0.0501816381961069,0.103000562493789,0.772595301234534
"95",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.750048492551235,0.0750514943517781,0.124930411278124,0.75770486935867,0.757198269616819,0.301594154944974,0.0480924982128015,0.0834081970596134,1.12544332103287,0.0353624075694203,0.155990831554925,0.583634885405332,1.12065503650904,0.0368700145016111,0.155144091230204,0.578430971626114,1.17438696646635,0.0636653391820291,0.108742757819711,0.782667829867515,0.664068538088543,0.047730460080271,0.128459234158245,0.779832812145867
"96",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375607974212994,0.0624289328958582,0.0535084250065974,0.739586410635155,0.710340543281682,0.0232499683995366,0.0503333026826997,0.0303729659084108,0.0416342701974924,0.0556057509259341,0.0185363075497829,0.898694613741133,0.0421558314451613,0.0546731838546885,0.0173307741452306,0.905949387729717,0.0374831699740559,0.0446581896596944,0.0262911736501119,0.677252749490425,0.0395329327088708,0.0454910938439695,0.0318327632108421,0.708577630767375
